-10.100502 -10.050125
-10.202013 -10.100502
-10.304545 -10.151131
-10.408108 -10.202013
-10.512711 -10.253151
-10.618365 -10.304545
-10.725082 -10.356197
-10.832871 -10.408108
-10.941743 -10.460279
-11.051709 -10.512711
-11.162781 -10.565406
-11.274969 -10.618365
-11.388284 -10.671590
-11.502738 -10.725082
-11.618342 -10.778842
-11.735109 -10.832871
-11.853049 -10.887171
-11.972174 -10.941743
-12.092496 -10.996589
-12.214028 -11.051709
-12.336781 -11.107106
-12.460767 -11.162781
-12.586000 -11.218734
-12.712492 -11.274969
-12.840254 -11.331485
-12.969301 -11.388284
-13.099645 -11.445368
-13.231298 -11.502738
-13.364275 -11.560396
-13.498588 -11.618342
-13.634251 -11.676580
-13.771278 -11.735109
-13.909681 -11.793931
-14.049476 -11.853049
-14.190675 -11.912462
-14.333294 -11.972174
-14.477346 -12.032184
-14.622846 -12.092496
-14.769808 -12.153110
-14.918247 -12.214028
-15.068178 -12.275251
-15.219616 -12.336781
-15.372575 -12.398619
-15.527072 -12.460767
-15.683122 -12.523227
-15.840740 -12.586000
-15.999942 -12.649088
-16.160744 -12.712492
-16.323162 -12.776213
-16.487213 -12.840254
-16.652912 -12.904616
-16.820276 -12.969301
-16.989323 -13.034310
-17.160069 -13.099645
-17.332530 -13.165307
-17.506725 -13.231298
-17.682671 -13.297620
-17.860384 -13.364275
-18.039884 -13.431264
-18.221188 -13.498588
-18.404314 -13.566250
-18.589280 -13.634251
-18.776106 -13.702593
-18.964809 -13.771278
-19.155408 -13.840306
-19.347923 -13.909681
-19.542373 -13.979404
-19.738777 -14.049476
-19.937155 -14.119899
-20.137527 -14.190675
-20.339913 -14.261807
-20.544332 -14.333294
-20.750806 -14.405140
-20.959355 -14.477346
-21.170000 -14.549914
-21.382762 -14.622846
-21.597663 -14.696143
-21.814723 -14.769808
-22.033964 -14.843842
-22.255409 -14.918247
-22.479080 -14.993025
-22.704998 -15.068178
-22.933187 -15.143707
-23.163670 -15.219616
-23.396469 -15.295904
-23.631607 -15.372575
-23.869109 -15.449631
-24.108997 -15.527072
-24.351297 -15.604902
-24.596031 -15.683122
-24.843225 -15.761734
-25.092904 -15.840740
-25.345092 -15.920142
-25.599814 -15.999942
-25.857097 -16.080142
-26.116965 -16.160744
-26.379445 -16.241750
-26.644562 -16.323162
-26.912345 -16.404982
-27.182818 -16.487213
